;Scopy version,f4beeb1
;Exported on,mardi décembre 17/12/2024
;Device,M2K
;Nr of samples,16937
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
675,0.675,-0.0399936,-0.0415663
676,0.676,-0.0399936,-0.0415663
677,0.677,-0.0399936,-0.0415663
678,0.678,-0.0399936,-0.0415663
679,0.679,-0.0399936,-0.0415663
680,0.68,-0.0399936,-0.0415663
681,0.681,-0.0399936,-0.0415663
682,0.682,-0.0399936,-0.0415663
683,0.683,-0.0399936,-0.0415663
684,0.684,-0.0399936,-0.0415663
685,0.685,-0.0399936,-0.0415663
686,0.686,-0.0399936,-0.0415663
687,0.687,-0.0399936,-0.0415663
688,0.688,-0.0399936,-0.0415663
689,0.689,-0.0399936,-0.0415663
690,0.69,-0.0399936,-0.0415663
691,0.691,-0.0399936,-0.0415663
692,0.692,-0.0399936,-0.0415663
693,0.693,-0.0399936,-0.0415663
694,0.694,-0.0399936,-0.0415663
695,0.695,-0.0399936,-0.0415663
696,0.696,-0.0399936,-0.0415663
697,0.697,-0.0399936,-0.0415663
698,0.698,-0.0399936,-0.0415663
699,0.699,-0.0399936,-0.0415663
700,0.7,-0.0399936,-0.0415663
701,0.701,-0.0399936,-0.0415663
702,0.702,-0.0399936,-0.0415663
703,0.703,-0.0399936,-0.0415663
704,0.704,-0.0399936,-0.0415663
705,0.705,-0.0399936,-0.0415663
706,0.706,-0.0399936,-0.0415663
707,0.707,-0.0399936,-0.0415663
708,0.708,-0.0399936,-0.0415663
709,0.709,-0.0399936,-0.0415663
710,0.71,-0.0399936,-0.0415663
711,0.711,-0.0399936,-0.0415663
712,0.712,-0.0399936,-0.0415663
713,0.713,-0.0399936,-0.0415663
714,0.714,-0.0399936,-0.0415663
715,0.715,-0.0399936,-0.0415663
716,0.716,-0.0399936,-0.0415663
717,0.717,-0.0399936,-0.0415663
718,0.718,-0.0399936,-0.0415663
719,0.719,-0.0399936,-0.0415663
720,0.72,-0.0399936,-0.0415663
721,0.721,-0.0399936,-0.0415663
722,0.722,-0.0399936,-0.0415663
723,0.723,-0.0399936,-0.0415663
724,0.724,-0.0399936,-0.0415663
725,0.725,-0.0399936,-0.0415663
726,0.726,-0.0399936,-0.0415663
727,0.727,-0.0399936,-0.0415663
728,0.728,-0.0399936,-0.0415663
729,0.729,-0.0399936,-0.0415663
730,0.73,-0.0399936,-0.0415663
731,0.731,-0.0399936,-0.0415663
732,0.732,-0.0399936,-0.0415663
733,0.733,-0.0399936,-0.0415663
734,0.734,-0.0399936,-0.0415663
735,0.735,-0.0399936,-0.0415663
736,0.736,-0.0399936,-0.0415663
737,0.737,-0.0399936,-0.0415663
738,0.738,-0.0399936,-0.0415663
739,0.739,-0.0399936,-0.0415663
740,0.74,-0.0399936,-0.0415663
741,0.741,-0.0399936,-0.0415663
742,0.742,-0.0399936,-0.0415663
743,0.743,-0.0399936,-0.0415663
744,0.744,-0.0399936,-0.0415663
745,0.745,-0.0399936,-0.0415663
746,0.746,-0.0399936,-0.0415663
747,0.747,-0.0399936,-0.0415663
748,0.748,-0.0399936,-0.0415663
749,0.749,-0.0399936,-0.0415663
750,0.75,-0.0399936,-0.0415663
751,0.751,-0.0399936,-0.0415663
752,0.752,-0.0399936,-0.0415663
753,0.753,-0.0399936,-0.0415663
754,0.754,-0.0399936,-0.0415663
755,0.755,-0.0399936,-0.0415663
756,0.756,-0.0399936,-0.0415663
757,0.757,-0.0399936,-0.0415663
758,0.758,-0.0399936,-0.0415663
759,0.759,-0.0399936,-0.0415663
760,0.76,-0.0399936,-0.0415663
761,0.761,-0.0399936,-0.0415663
762,0.762,-0.0399936,-0.0415663
763,0.763,-0.0399936,-0.0415663
764,0.764,-0.0399936,-0.0415663
765,0.765,-0.0399936,-0.0415663
766,0.766,-0.0399936,-0.0415663
767,0.767,-0.0399936,-0.0415663
768,0.768,-0.0399936,-0.0415663
769,0.769,-0.0399936,-0.0415663
770,0.77,-0.0399936,-0.0415663
771,0.771,-0.0399936,-0.0415663
772,0.772,-0.0399936,-0.0415663
773,0.773,-0.0399936,-0.0415663
774,0.774,-0.0399936,-0.0415663
775,0.775,-0.0399936,-0.0415663
776,0.776,-0.0399936,-0.0415663
777,0.777,-0.0399936,-0.0415663
778,0.778,-0.0399936,-0.0415663
779,0.779,-0.0399936,-0.0415663
780,0.78,-0.0399936,-0.0415663
781,0.781,-0.0399936,-0.0415663
782,0.782,-0.0399936,-0.0415663
783,0.783,-0.0399936,-0.0415663
784,0.784,-0.0399936,-0.0415663
785,0.785,-0.0399936,-0.0415663
786,0.786,-0.0399936,-0.0415663
787,0.787,-0.0399936,-0.0415663
788,0.788,-0.0399936,-0.0415663
789,0.789,-0.0399936,-0.0415663
790,0.79,-0.0399936,-0.0415663
791,0.791,-0.0399936,-0.0415663
792,0.792,-0.0399936,-0.0415663
793,0.793,-0.0399936,-0.0415663
794,0.794,-0.0399936,-0.0415663
795,0.795,-0.0399936,-0.0415663
796,0.796,-0.0399936,-0.0415663
797,0.797,-0.0399936,-0.0415663
798,0.798,-0.0399936,-0.0415663
799,0.799,-0.0399936,-0.0415663
800,0.8,-0.0399936,-0.0415663
801,0.801,-0.0399936,-0.0415663
802,0.802,-0.0399936,-0.0415663
803,0.803,-0.0399936,-0.0415663
804,0.804,-0.0399936,-0.0415663
805,0.805,-0.0399936,-0.0415663
806,0.806,-0.0399936,-0.0415663
807,0.807,-0.0399936,-0.0415663
808,0.808,-0.0399936,-0.0415663
809,0.809,-0.0399936,-0.0415663
810,0.81,-0.0399936,-0.0415663
811,0.811,-0.0399936,-0.0415663
812,0.812,-0.0399936,-0.0415663
813,0.813,-0.0399936,-0.0415663
814,0.814,-0.0399936,-0.0415663
815,0.815,-0.0399936,-0.0415663
816,0.816,-0.0399936,-0.0415663
817,0.817,-0.0399936,-0.0415663
818,0.818,-0.0399936,-0.0415663
819,0.819,-0.0399936,-0.0415663
820,0.82,-0.0399936,-0.0415663
821,0.821,-0.0399936,-0.0415663
822,0.822,-0.0399936,-0.0415663
823,0.823,-0.0399936,-0.0415663
824,0.824,-0.0399936,-0.0415663
825,0.825,-0.0399936,-0.0415663
826,0.826,-0.0399936,-0.0415663
827,0.827,-0.0399936,-0.0415663
828,0.828,-0.0399936,-0.0415663
829,0.829,-0.0399936,-0.0415663
830,0.83,-0.0399936,-0.0415663
831,0.831,-0.0399936,-0.0415663
832,0.832,-0.0399936,-0.0415663
833,0.833,-0.0399936,-0.0415663
834,0.834,-0.0399936,-0.0415663
835,0.835,-0.0399936,-0.0415663
836,0.836,-0.0399936,-0.0415663
837,0.837,-0.0399936,-0.0415663
838,0.838,-0.0399936,-0.0415663
839,0.839,-0.0399936,-0.0415663
840,0.84,-0.0399936,-0.0415663
841,0.841,-0.0399936,-0.0415663
842,0.842,-0.0399936,-0.0415663
843,0.843,-0.0399936,-0.0415663
844,0.844,-0.0399936,-0.0415663
845,0.845,-0.0399936,-0.0415663
846,0.846,-0.0399936,-0.0415663
847,0.847,-0.0399936,-0.0415663
848,0.848,-0.0399936,-0.0415663
849,0.849,-0.0399936,-0.0415663
850,0.85,-0.0399936,-0.0415663
851,0.851,-0.0399936,-0.0415663
852,0.852,-0.0399936,-0.0415663
853,0.853,-0.0399936,-0.0415663
854,0.854,-0.0399936,-0.0415663
855,0.855,-0.0399936,-0.0415663
856,0.856,-0.0399936,-0.0415663
857,0.857,-0.0399936,-0.0415663
858,0.858,-0.0399936,-0.0415663
859,0.859,-0.0399936,-0.0415663
860,0.86,-0.0399936,-0.0415663
861,0.861,-0.0399936,-0.0415663
862,0.862,-0.0399936,-0.0415663
863,0.863,-0.0399936,-0.0415663
864,0.864,-0.0399936,-0.0415663
865,0.865,-0.0399936,-0.0415663
866,0.866,-0.0399936,-0.0415663
867,0.867,-0.0399936,-0.0415663
868,0.868,-0.0399936,-0.0415663
869,0.869,-0.0399936,-0.0415663
870,0.87,-0.0399936,-0.0415663
871,0.871,-0.0399936,-0.0415663
872,0.872,-0.0399936,-0.0415663
873,0.873,-0.0399936,-0.0415663
874,0.874,-0.0399936,-0.0415663
875,0.875,-0.0399936,-0.0415663
876,0.876,-0.0399936,-0.0415663
877,0.877,-0.0399936,-0.0415663
878,0.878,-0.0399936,-0.0415663
879,0.879,-0.0399936,-0.0415663
880,0.88,-0.0399936,-0.0415663
881,0.881,-0.0399936,-0.0415663
882,0.882,-0.0399936,-0.0415663
883,0.883,-0.0399936,-0.0415663
884,0.884,-0.0399936,-0.0415663
885,0.885,-0.0399936,-0.0415663
886,0.886,-0.0399936,-0.0415663
887,0.887,-0.0399936,-0.0415663
888,0.888,-0.0399936,-0.0415663
889,0.889,-0.0399936,-0.0415663
890,0.89,-0.0399936,-0.0415663
891,0.891,-0.0399936,-0.0415663
892,0.892,-0.0399936,-0.0415663
893,0.893,-0.0399936,-0.0415663
894,0.894,-0.0399936,-0.0415663
895,0.895,-0.0399936,-0.0415663
896,0.896,-0.0399936,-0.0415663
897,0.897,-0.0399936,-0.0415663
898,0.898,-0.0399936,-0.0415663
899,0.899,-0.0399936,-0.0415663
900,0.9,-0.0399936,-0.0415663
901,0.901,-0.0399936,-0.0415663
902,0.902,-0.0399936,-0.0415663
903,0.903,-0.0399936,-0.0415663
904,0.904,-0.0399936,-0.0415663
905,0.905,-0.0399936,-0.0415663
906,0.906,-0.0399936,-0.0415663
907,0.907,-0.0399936,-0.0415663
908,0.908,-0.0399936,-0.0415663
909,0.909,-0.0399936,-0.0415663
910,0.91,-0.0399936,-0.0415663
911,0.911,-0.0399936,-0.0415663
912,0.912,-0.0399936,-0.0415663
913,0.913,-0.0399936,-0.0415663
914,0.914,-0.0399936,-0.0415663
915,0.915,-0.0399936,-0.0415663
916,0.916,-0.0399936,-0.0415663
917,0.917,-0.0399936,-0.0415663
918,0.918,-0.0399936,-0.0415663
919,0.919,-0.0399936,-0.0415663
920,0.92,-0.0399936,-0.0415663
921,0.921,-0.0399936,-0.0415663
922,0.922,-0.0399936,-0.0415663
923,0.923,-0.0399936,-0.0415663
924,0.924,-0.0399936,-0.0415663
925,0.925,-0.0399936,-0.0415663
926,0.926,-0.0399936,-0.0415663
927,0.927,-0.0399936,-0.0415663
928,0.928,-0.0399936,-0.0415663
929,0.929,-0.0399936,-0.0415663
930,0.93,-0.0399936,-0.0415663
931,0.931,-0.0399936,-0.0415663
932,0.932,-0.0399936,-0.0415663
933,0.933,-0.0399936,-0.0415663
934,0.934,-0.0399936,-0.0415663
935,0.935,-0.0399936,-0.0415663
936,0.936,-0.0399936,-0.0415663
937,0.937,-0.0399936,-0.0415663
938,0.938,-0.0399936,-0.0415663
939,0.939,-0.0399936,-0.0415663
940,0.94,-0.0399936,-0.0415663
941,0.941,-0.0399936,-0.0415663
942,0.942,-0.0399936,-0.0415663
943,0.943,-0.0399936,-0.0415663
944,0.944,-0.0399936,-0.0415663
945,0.945,-0.0399936,-0.0415663
946,0.946,-0.0399936,-0.0415663
947,0.947,-0.0399936,-0.0415663
948,0.948,-0.0399936,-0.0415663
949,0.949,-0.0399936,-0.0415663
950,0.95,-0.0399936,-0.0415663
951,0.951,-0.0399936,-0.0415663
952,0.952,-0.0399936,-0.0415663
953,0.953,-0.0399936,-0.0415663
954,0.954,-0.0399936,-0.0415663
955,0.955,-0.0399936,-0.0415663
956,0.956,-0.0399936,-0.0415663
957,0.957,-0.0399936,-0.0415663
958,0.958,-0.0399936,-0.0415663
959,0.959,-0.0399936,-0.0415663
960,0.96,-0.0399936,-0.0415663
961,0.961,-0.0399936,-0.0415663
962,0.962,-0.0399936,-0.0415663
963,0.963,-0.0399936,-0.0415663
964,0.964,-0.0399936,-0.0415663
965,0.965,-0.0399936,-0.0415663
966,0.966,-0.0399936,-0.0415663
967,0.967,-0.0399936,-0.0415663
968,0.968,-0.0399936,-0.0415663
969,0.969,-0.0399936,-0.0415663
970,0.97,-0.0399936,-0.0415663
971,0.971,-0.0399936,-0.0415663
972,0.972,-0.0399936,-0.0415663
973,0.973,-0.0399936,-0.0415663
974,0.974,-0.0399936,-0.0415663
975,0.975,-0.0399936,-0.0415663
976,0.976,-0.0399936,-0.0415663
977,0.977,-0.0399936,-0.0415663
978,0.978,-0.0399936,-0.0415663
979,0.979,-0.0399936,-0.0415663
980,0.98,-0.0399936,-0.0415663
981,0.981,-0.0399936,-0.0415663
982,0.982,-0.0399936,-0.0415663
983,0.983,-0.0399936,-0.0415663
984,0.984,-0.0399936,-0.0415663
985,0.985,-0.0399936,-0.0415663
986,0.986,-0.0399936,-0.0415663
987,0.987,-0.0399936,-0.0415663
988,0.988,-0.0399936,-0.0415663
989,0.989,-0.0399936,-0.0415663
990,0.99,-0.0399936,-0.0415663
991,0.991,-0.0399936,-0.0415663
992,0.992,-0.0399936,-0.0415663
993,0.993,-0.0399936,-0.0415663
994,0.994,-0.0399936,-0.0415663
995,0.995,-0.0399936,-0.0415663
996,0.996,-0.0399936,-0.0415663
997,0.997,-0.0399936,-0.0415663
998,0.998,-0.0399936,-0.0415663
999,0.999,-0.0399936,-0.0415663
1000,1,-0.0399936,-0.0415663
1001,1.001,-0.0399936,-0.0415663
1002,1.002,-0.0399936,-0.0415663
1003,1.003,-0.0399936,-0.0415663
1004,1.004,-0.0399936,-0.0415663
1005,1.005,-0.0399936,-0.0415663
1006,1.006,-0.0399936,-0.0415663
1007,1.007,-0.0399936,-0.0415663
1008,1.008,-0.0399936,-0.0415663
1009,1.009,-0.0399936,-0.0415663
1010,1.01,-0.0399936,-0.0415663
1011,1.011,-0.0399936,-0.0415663
1012,1.012,-0.0399936,-0.0415663
1013,1.013,-0.0399936,-0.0415663
1014,1.014,-0.0399936,-0.0415663
1015,1.015,-0.0399936,-0.0415663
1016,1.016,-0.0399936,-0.0415663
1017,1.017,-0.0399936,-0.0415663
1018,1.018,-0.0399936,-0.0415663
1019,1.019,-0.0399936,-0.0415663
1020,1.02,-0.0399936,-0.0415663
1021,1.021,-0.0399936,-0.0415663
1022,1.022,-0.0399936,-0.0415663
1023,1.023,-0.0399936,-0.0415663
1024,1.024,-0.0399936,-0.0415663
1025,1.025,-0.0399936,-0.0415663
1026,1.026,-0.0399936,-0.0415663
1027,1.027,-0.0399936,-0.0415663
1028,1.028,-0.0399936,-0.0415663
1029,1.029,-0.0399936,-0.0415663
1030,1.03,-0.0399936,-0.0415663
1031,1.031,-0.0399936,-0.0415663
1032,1.032,-0.0399936,-0.0415663
1033,1.033,-0.0399936,-0.0415663
1034,1.034,-0.0399936,-0.0415663
1035,1.035,-0.0399936,-0.0415663
1036,1.036,-0.0399936,-0.0415663
1037,1.037,-0.0399936,-0.0415663
1038,1.038,-0.0399936,-0.0415663
1039,1.039,-0.0399936,-0.0415663
1040,1.04,-0.0399936,-0.0415663
1041,1.041,-0.0399936,-0.0415663
1042,1.042,-0.0399936,-0.0415663
1043,1.043,-0.0399936,-0.0415663
1044,1.044,-0.0399936,-0.0415663
1045,1.045,-0.0399936,-0.0415663
1046,1.046,-0.0399936,-0.0415663
1047,1.047,-0.0399936,-0.0415663
1048,1.048,-0.0399936,-0.0415663
1049,1.049,-0.0399936,-0.0415663
1050,1.05,-0.0399936,-0.0415663
1051,1.051,-0.0399936,-0.0415663
1052,1.052,-0.0399936,-0.0415663
1053,1.053,-0.0399936,-0.0415663
1054,1.054,-0.0399936,-0.0415663
1055,1.055,-0.0399936,-0.0415663
1056,1.056,-0.0399936,-0.0415663
1057,1.057,-0.0399936,-0.0415663
1058,1.058,-0.0399936,-0.0415663
1059,1.059,-0.0399936,-0.0415663
1060,1.06,-0.0399936,-0.0415663
1061,1.061,-0.0399936,-0.0415663
1062,1.062,-0.0399936,-0.0415663
1063,1.063,-0.0399936,-0.0415663
1064,1.064,-0.0399936,-0.0415663
1065,1.065,-0.0399936,-0.0415663
1066,1.066,-0.0399936,-0.0415663
1067,1.067,-0.0399936,-0.0415663
1068,1.068,-0.0399936,-0.0415663
1069,1.069,-0.0399936,-0.0415663
1070,1.07,-0.0399936,-0.0415663
1071,1.071,-0.0399936,-0.0415663
1072,1.072,-0.0399936,-0.0415663
1073,1.073,-0.0399936,-0.0415663
1074,1.074,-0.0399936,-0.0415663
1075,1.075,-0.0399936,-0.0415663
1076,1.076,-0.0399936,-0.0415663
1077,1.077,-0.0399936,-0.0415663
1078,1.078,-0.0399936,-0.0415663
1079,1.079,-0.0399936,-0.0415663
1080,1.08,-0.0399936,-0.0415663
1081,1.081,-0.0399936,-0.0415663
1082,1.082,-0.0399936,-0.0415663
1083,1.083,-0.0399936,-0.0415663
1084,1.084,-0.0399936,-0.0415663
1085,1.085,-0.0399936,-0.0415663
1086,1.086,-0.0399936,-0.0415663
1087,1.087,-0.0399936,-0.0415663
1088,1.088,-0.0399936,-0.0415663
1089,1.089,-0.0399936,-0.0415663
1090,1.09,-0.0399936,-0.0415663
1091,1.091,-0.0399936,-0.0415663
1092,1.092,-0.0399936,-0.0415663
1093,1.093,-0.0399936,-0.0415663
1094,1.094,-0.0399936,-0.0415663
1095,1.095,-0.0399936,-0.0415663
1096,1.096,-0.0399936,-0.0415663
1097,1.097,-0.0399936,-0.0415663
1098,1.098,-0.0399936,-0.0415663
1099,1.099,-0.0399936,-0.0415663
1100,1.1,-0.0399936,-0.0415663
1101,1.101,-0.0399936,-0.0415663
1102,1.102,-0.0399936,-0.0415663
1103,1.103,-0.0399936,-0.0415663
1104,1.104,-0.0399936,-0.0415663
1105,1.105,-0.0399936,-0.0415663
1106,1.106,-0.0399936,-0.0415663
1107,1.107,-0.0399936,-0.0415663
1108,1.108,-0.0399936,-0.0415663
1109,1.109,-0.0399936,-0.0415663
1110,1.11,-0.0399936,-0.0415663
1111,1.111,-0.0399936,-0.0415663
1112,1.112,-0.0399936,-0.0415663
1113,1.113,-0.0399936,-0.0415663
1114,1.114,-0.0399936,-0.0415663
1115,1.115,-0.0399936,-0.0415663
1116,1.116,-0.0399936,-0.0415663
1117,1.117,-0.0399936,-0.0415663
1118,1.118,-0.0399936,-0.0415663
1119,1.119,-0.0399936,-0.0415663
1120,1.12,-0.0399936,-0.0415663
1121,1.121,-0.0399936,-0.0415663
1122,1.122,-0.0399936,-0.0415663
1123,1.123,-0.0399936,-0.0415663
1124,1.124,-0.0399936,-0.0415663
1125,1.125,-0.0399936,-0.0415663
1126,1.126,-0.0399936,-0.0415663
1127,1.127,-0.0399936,-0.0415663
1128,1.128,-0.0399936,-0.0415663
1129,1.129,-0.0399936,-0.0415663
1130,1.13,-0.0399936,-0.0415663
1131,1.131,-0.0399936,-0.0415663
1132,1.132,-0.0399936,-0.0415663
1133,1.133,-0.0399936,-0.0415663
1134,1.134,-0.0399936,-0.0415663
1135,1.135,-0.0399936,-0.0415663
1136,1.136,-0.0399936,-0.0415663
1137,1.137,-0.0399936,-0.0415663
1138,1.138,-0.0399936,-0.0415663
1139,1.139,-0.0399936,-0.0415663
1140,1.14,-0.0399936,-0.0415663
1141,1.141,-0.0399936,-0.0415663
1142,1.142,-0.0399936,-0.0415663
1143,1.143,-0.0399936,-0.0415663
1144,1.144,-0.0399936,-0.0415663
1145,1.145,-0.0399936,-0.0415663
1146,1.146,-0.0399936,-0.0415663
1147,1.147,-0.0399936,-0.0415663
1148,1.148,-0.0399936,-0.0415663
1149,1.149,-0.0399936,-0.0415663
1150,1.15,-0.0399936,-0.0415663
1151,1.151,-0.0399936,-0.0415663
1152,1.152,-0.0399936,-0.0415663
1153,1.153,-0.0399936,-0.0415663
1154,1.154,-0.0399936,-0.0415663
1155,1.155,-0.0399936,-0.0415663
1156,1.156,-0.0399936,-0.0415663
1157,1.157,-0.0399936,-0.0415663
1158,1.158,-0.0399936,-0.0415663
1159,1.159,-0.0399936,-0.0415663
1160,1.16,-0.0399936,-0.0415663
1161,1.161,-0.0399936,-0.0415663
1162,1.162,-0.0399936,-0.0415663
1163,1.163,-0.0399936,-0.0415663
1164,1.164,-0.0399936,-0.0415663
1165,1.165,-0.0399936,-0.0415663
1166,1.166,-0.0399936,-0.0415663
1167,1.167,-0.0399936,-0.0415663
1168,1.168,-0.0399936,-0.0415663
1169,1.169,-0.0399936,-0.0415663
1170,1.17,-0.0399936,-0.0415663
1171,1.171,-0.0399936,-0.0415663
1172,1.172,-0.0399936,-0.0415663
1173,1.173,-0.0399936,-0.0415663
1174,1.174,-0.0399936,-0.0415663
1175,1.175,-0.0399936,-0.0415663
1176,1.176,-0.0399936,-0.0415663
1177,1.177,-0.0399936,-0.0415663
1178,1.178,-0.0399936,-0.0415663
1179,1.179,-0.0399936,-0.0415663
1180,1.18,-0.0399936,-0.0415663
1181,1.181,-0.0399936,-0.0415663
1182,1.182,-0.0399936,-0.0415663
1183,1.183,-0.0399936,-0.0415663
1184,1.184,-0.0399936,-0.0415663
1185,1.185,-0.0399936,-0.0415663
1186,1.186,-0.0399936,-0.0415663
1187,1.187,-0.0399936,-0.0415663
1188,1.188,-0.0399936,-0.0415663
1189,1.189,-0.0399936,-0.0415663
1190,1.19,-0.0399936,-0.0415663
1191,1.191,-0.0399936,-0.0415663
1192,1.192,-0.0399936,-0.0415663
1193,1.193,-0.0399936,-0.0415663
1194,1.194,-0.0399936,-0.0415663
1195,1.195,-0.0399936,-0.0415663
1196,1.196,-0.0399936,-0.0415663
1197,1.197,-0.0399936,-0.0415663
1198,1.198,-0.0399936,-0.0415663
1199,1.199,-0.0399936,-0.0415663
1200,1.2,-0.0399936,-0.0415663
1201,1.201,-0.0399936,-0.0415663
1202,1.202,-0.0399936,-0.0415663
1203,1.203,-0.0399936,-0.0415663
1204,1.204,-0.0399936,-0.0415663
1205,1.205,-0.0399936,-0.0415663
1206,1.206,-0.0399936,-0.0415663
1207,1.207,-0.0399936,-0.0415663
1208,1.208,-0.0399936,-0.0415663
1209,1.209,-0.0399936,-0.0415663
1210,1.21,-0.0399936,-0.0415663
1211,1.211,-0.0399936,-0.0415663
1212,1.212,-0.0399936,-0.0415663
1213,1.213,-0.0399936,-0.0415663
1214,1.214,-0.0399936,-0.0415663
1215,1.215,-0.0399936,-0.0415663
1216,1.216,-0.0399936,-0.0415663
1217,1.217,-0.0399936,-0.0415663
1218,1.218,-0.0399936,-0.0415663
1219,1.219,-0.0399936,-0.0415663
1220,1.22,-0.0399936,-0.0415663
1221,1.221,-0.0399936,-0.0415663
1222,1.222,-0.0399936,-0.0415663
1223,1.223,-0.0399936,-0.0415663
1224,1.224,-0.0399936,-0.0415663
1225,1.225,-0.0399936,-0.0415663
1226,1.226,-0.0399936,-0.0415663
1227,1.227,-0.0399936,-0.0415663
1228,1.228,-0.0399936,-0.0415663
1229,1.229,-0.0399936,-0.0415663
1230,1.23,-0.0399936,-0.0415663
1231,1.231,-0.0399936,-0.0415663
1232,1.232,-0.0399936,-0.0415663
1233,1.233,-0.0399936,-0.0415663
1234,1.234,-0.0399936,-0.0415663
1235,1.235,-0.0399936,-0.0415663
1236,1.236,-0.0399936,-0.0415663
1237,1.237,-0.0399936,-0.0415663
1238,1.238,-0.0399936,-0.0415663
1239,1.239,-0.0399936,-0.0415663
1240,1.24,-0.0399936,-0.0415663
1241,1.241,-0.0399936,-0.0415663
1242,1.242,-0.0399936,-0.0415663
1243,1.243,-0.0399936,-0.0415663
1244,1.244,-0.0399936,-0.0415663
1245,1.245,-0.0399936,-0.0415663
1246,1.246,-0.0399936,-0.0415663
1247,1.247,-0.0399936,-0.0415663
1248,1.248,-0.0399936,-0.0415663
1249,1.249,-0.0399936,-0.0415663
1250,1.25,-0.0399936,-0.0415663
1251,1.251,-0.0399936,-0.0415663
1252,1.252,-0.0399936,-0.0415663
1253,1.253,-0.0399936,-0.0415663
1254,1.254,-0.0399936,-0.0415663
1255,1.255,-0.0399936,-0.0415663
1256,1.256,-0.0399936,-0.0415663
1257,1.257,-0.0399936,-0.0415663
1258,1.258,-0.0399936,-0.0415663
1259,1.259,-0.0399936,-0.0415663
1260,1.26,-0.0399936,-0.0415663
1261,1.261,-0.0399936,-0.0415663
1262,1.262,-0.0399936,-0.0415663
1263,1.263,-0.0399936,-0.0415663
1264,1.264,-0.0399936,-0.0415663
1265,1.265,-0.0399936,-0.0415663
1266,1.266,-0.0399936,-0.0415663
1267,1.267,-0.0399936,-0.0415663
1268,1.268,-0.0399936,-0.0415663
1269,1.269,-0.0399936,-0.0415663
1270,1.27,-0.0399936,-0.0415663
1271,1.271,-0.0399936,-0.0415663
1272,1.272,-0.0399936,-0.0415663
1273,1.273,-0.0399936,-0.0415663
1274,1.274,-0.0399936,-0.0415663
1275,1.275,-0.0399936,-0.0415663
1276,1.276,-0.0399936,-0.0415663
1277,1.277,-0.0399936,-0.0415663
1278,1.278,-0.0399936,-0.0415663
1279,1.279,-0.0399936,-0.0415663
1280,1.28,-0.0399936,-0.0415663
1281,1.281,-0.0399936,-0.0415663
1282,1.282,-0.0399936,-0.0415663
1283,1.283,-0.0399936,-0.0415663
1284,1.284,-0.0399936,-0.0415663
1285,1.285,-0.0399936,-0.0415663
1286,1.286,-0.0399936,-0.0415663
1287,1.287,-0.0399936,-0.0415663
1288,1.288,-0.0399936,-0.0415663
1289,1.289,-0.0399936,-0.0415663
1290,1.29,-0.0399936,-0.0415663
1291,1.291,-0.0399936,-0.0415663
1292,1.292,-0.0399936,-0.0415663
1293,1.293,-0.0399936,-0.0415663
1294,1.294,-0.0399936,-0.0415663
1295,1.295,-0.0399936,-0.0415663
1296,1.296,-0.0399936,-0.0415663
1297,1.297,-0.0399936,-0.0415663
1298,1.298,-0.0399936,-0.0415663
1299,1.299,-0.0399936,-0.0415663
1300,1.3,-0.0399936,-0.0415663
1301,1.301,-0.0399936,-0.0415663
1302,1.302,-0.0399936,-0.0415663
1303,1.303,-0.0399936,-0.0415663
1304,1.304,-0.0399936,-0.0415663
1305,1.305,-0.0399936,-0.0415663
1306,1.306,-0.0399936,-0.0415663
1307,1.307,-0.0399936,-0.0415663
1308,1.308,-0.0399936,-0.0415663
1309,1.309,-0.0399936,-0.0415663
1310,1.31,-0.0399936,-0.0415663
1311,1.311,-0.0399936,-0.0415663
1312,1.312,-0.0399936,-0.0415663
1313,1.313,-0.0399936,-0.0415663
1314,1.314,-0.0399936,-0.0415663
1315,1.315,-0.0399936,-0.0415663
1316,1.316,-0.0399936,-0.0415663
1317,1.317,-0.0399936,-0.0415663
1318,1.318,-0.0399936,-0.0415663
1319,1.319,-0.0399936,-0.0415663
1320,1.32,-0.0399936,-0.0415663
1321,1.321,-0.0399936,-0.0415663
1322,1.322,-0.0399936,-0.0415663
1323,1.323,-0.0399936,-0.0415663
1324,1.324,-0.0399936,-0.0415663
1325,1.325,-0.0399936,-0.0415663
1326,1.326,-0.0399936,-0.0415663
1327,1.327,-0.0399936,-0.0415663
1328,1.328,-0.0399936,-0.0415663
1329,1.329,-0.0399936,-0.0415663
1330,1.33,-0.0399936,-0.0415663
1331,1.331,-0.0399936,-0.0415663
1332,1.332,-0.0399936,-0.0415663
1333,1.333,-0.0399936,-0.0415663
1334,1.334,-0.0399936,-0.0415663
1335,1.335,-0.0399936,-0.0415663
1336,1.336,-0.0399936,-0.0415663
1337,1.337,-0.0399936,-0.0415663
1338,1.338,-0.0399936,-0.0415663
1339,1.339,-0.0399936,-0.0415663
1340,1.34,-0.0399936,-0.0415663
1341,1.341,-0.0399936,-0.0415663
1342,1.342,-0.0399936,-0.0415663
1343,1.343,-0.0399936,-0.0415663
1344,1.344,-0.0399936,-0.0415663
1345,1.345,-0.0399936,-0.0415663
1346,1.346,-0.0399936,-0.0415663
1347,1.347,-0.0399936,-0.0415663
1348,1.348,-0.0399936,-0.0415663
1349,1.349,-0.0399936,-0.0415663
1350,1.35,-0.0399936,-0.0415663
1351,1.351,-0.0399936,-0.0415663
